date,long_return,short_return,spread,hit_rate,n_long,n_short
2019-04-18,-0.001922641369981085,-0.09314927123940525,0.09122662986942416,0.3783783783783784,37,41
2019-04-22,-0.0002248082197131538,-0.07326155189805424,0.07303674367834108,0.43243243243243246,37,41
2019-04-23,0.006360808323952286,-0.029153322768908668,0.03551413109286095,0.5135135135135135,37,41
2019-04-24,-0.0013590769613833615,-0.016782608255325498,0.015423531293942137,0.43243243243243246,37,41
2019-04-25,0.0037054521823548267,-0.003005152166894426,0.006710604349249253,0.4864864864864865,37,41
2019-04-26,-0.0004455611139928399,-0.01724910452231268,0.01680354340831984,0.5135135135135135,37,41
2019-04-30,0.004131330097669301,0.006329657552814814,-0.0021983274551455123,0.5135135135135135,37,41
2019-05-02,0.014063327469689392,0.007855357354455446,0.006207970115233946,0.6052631578947368,38,38
2019-05-03,0.02576710645611366,0.005729342885587077,0.02003776357052658,0.631578947368421,38,38
2019-05-06,0.03694786926027619,0.0166209965367229,0.02032687272355329,0.6578947368421053,38,38
2019-05-07,0.03314857212205482,0.01548931687596058,0.01765925524609424,0.6842105263157895,38,38
2019-05-08,0.04462546969363626,0.031759604269395336,0.012865865424240924,0.7368421052631579,38,38
2019-05-09,0.04515451365208326,0.027765602948202003,0.01738891070388126,0.7105263157894737,38,38
2019-05-10,0.045809926204690966,0.03793159288802005,0.007878333316670913,0.6578947368421053,38,38
2019-05-13,0.056549166976599244,0.0546245296987323,0.0019246372778669446,0.6842105263157895,38,38
2019-05-14,0.0539384542013248,0.04330630484160066,0.01063214935972414,0.7368421052631579,38,38
2019-05-15,0.0465816288318239,0.04219963972149357,0.004381989110330331,0.7105263157894737,38,38
2019-05-16,0.028947088419735856,0.01489561289722437,0.014051475522511486,0.6842105263157895,38,38
2019-05-17,0.010952941432192366,0.011098913835563232,-0.00014597240337086564,0.6578947368421053,38,38
2019-05-20,-0.016182874631961077,-0.07281771993199172,0.05663484530003064,0.5,38,38
2019-05-21,-0.001853390775730825,-0.03920822399970463,0.03735483322397381,0.5526315789473685,38,38
2019-05-22,-0.0029026518734158978,-0.052299427533366846,0.049396775659950945,0.6052631578947368,38,38
2019-05-23,0.003953466815362995,-0.05527126311780094,0.05922472993316393,0.5789473684210527,38,38
2019-05-24,-0.00585810039151865,-0.08161930530635066,0.075761204914832,0.39473684210526316,38,38
2019-05-27,-0.017921217927547525,-0.08706679892801535,0.06914558100046782,0.42105263157894735,38,38
2019-05-28,-0.017788315659669717,-0.09871353560940539,0.08092521994973567,0.42105263157894735,38,38
2019-05-29,-0.008130858022406212,-0.09513543724568005,0.08700457922327384,0.5,38,38
2019-05-30,-0.0071369271591336615,-0.09351592962586915,0.08637900246673548,0.5,38,38
2019-05-31,-0.0018829010639288262,-0.07806220388490537,0.07617930282097654,0.47368421052631576,38,38
2019-06-03,-0.009648453496072665,-0.08989672423408061,0.08024827073800794,0.5405405405405406,37,35
2019-06-04,-0.001997770526077568,-0.08481718501470806,0.08281941448863049,0.5675675675675675,37,35
2019-06-06,0.0038244001782903624,-0.0887926944639351,0.09261709464222546,0.5945945945945946,37,35
2019-06-07,-0.026421047886875042,-0.11664200500538326,0.09022095711850822,0.32432432432432434,37,35
2019-06-10,-0.03125798525101984,-0.10335901534453605,0.0721010300935162,0.2702702702702703,37,35
2019-06-11,-0.0433442418311554,-0.12081847269533641,0.07747423086418101,0.13513513513513514,37,35
2019-06-12,-0.03626409434574118,-0.10270387609667239,0.06643978175093121,0.24324324324324326,37,35
2019-06-13,-0.032278466328158166,-0.10008472107543287,0.0678062547472747,0.3783783783783784,37,35
2019-06-14,-0.028496157241065447,-0.10233890318187099,0.07384274594080553,0.3783783783783784,37,35
2019-06-17,-0.009822413643926513,-0.08924322308017,0.0794208094362435,0.4594594594594595,37,35
2019-06-18,-0.012578277575328044,-0.0694007231868436,0.056822445611515546,0.43243243243243246,37,35
2019-06-19,-0.01123814002247857,-0.06992991423438423,0.05869177421190566,0.4594594594594595,37,35
2019-06-20,-0.03927246797561723,-0.1121533575508803,0.07288088957526306,0.2702702702702703,37,35
2019-06-21,-0.0502843295046013,-0.11582075185795047,0.06553642235334917,0.2702702702702703,37,35
2019-06-24,-0.04568656718231379,-0.11509291173551896,0.06940634455320516,0.2972972972972973,37,35
2019-06-25,-0.0584592745733501,-0.12840737961807777,0.06994810504472768,0.24324324324324326,37,35
2019-06-26,-0.0672643299199064,-0.13618139852688957,0.06891706860698317,0.21621621621621623,37,35
2019-06-27,-0.06727472128835349,-0.13286074423536007,0.06558602294700658,0.24324324324324326,37,35
2019-06-28,-0.07845480385884827,-0.15047425082489535,0.07201944696604708,0.1891891891891892,37,35
2019-07-01,-0.08370367209612754,-0.15771824829951703,0.07401457620338948,0.15384615384615385,39,38
2019-07-02,-0.0837940704971509,-0.15011427061736773,0.06632020012021683,0.1282051282051282,39,38
2019-07-03,-0.09507402748978566,-0.16688484175525328,0.07181081426546762,0.15384615384615385,39,38
2019-07-04,-0.09692931021735489,-0.17938772686131785,0.08245841664396296,0.15384615384615385,39,38
2019-07-05,-0.0918093239180028,-0.18563685760263268,0.09382753368462989,0.15384615384615385,39,38
2019-07-08,-0.0554623006558586,-0.13139028663706923,0.07592798598121062,0.28205128205128205,39,38
2019-07-09,-0.05459119350042433,-0.1445260668046338,0.08993487330420949,0.358974358974359,39,38
2019-07-10,-0.034556344695112776,-0.12269006574636887,0.0881337210512561,0.38461538461538464,39,38
2019-07-11,-0.025906920883494465,-0.1103876506314971,0.08448072974800264,0.41025641025641024,39,38
2019-07-12,-0.04070741468856767,-0.13138695562731142,0.09067954093874375,0.358974358974359,39,38
2019-07-15,-0.031941562242840046,-0.11516912823125498,0.08322756598841494,0.38461538461538464,39,38
2019-07-16,-0.03528765286127849,-0.12436543521308245,0.08907778235180397,0.3333333333333333,39,38
2019-07-17,-0.029988689341185905,-0.1296711579212938,0.0996824685801079,0.358974358974359,39,38
2019-07-18,-0.02651766815612995,-0.12083225767832392,0.09431458952219397,0.38461538461538464,39,38
2019-07-19,-0.027436174129301112,-0.13477389155057629,0.10733771742127518,0.4358974358974359,39,38
2019-07-22,-0.024972002061010547,-0.1753812585464271,0.15040925648541656,0.4358974358974359,39,38
2019-07-23,-0.019694299245485512,-0.15306919336053845,0.13337489411505293,0.4358974358974359,39,38
2019-07-24,0.0070206281191904545,-0.11985504439498905,0.1268756725141795,0.6153846153846154,39,38
2019-07-25,0.01420981968064181,-0.08997596754096154,0.10418578722160335,0.5641025641025641,39,38
2019-07-26,0.0031163471325699834,-0.1227194842335655,0.1258358313661355,0.4358974358974359,39,38
2019-07-29,-0.0014230686010101767,-0.10927616312289065,0.10785309452188048,0.41025641025641024,39,38
2019-07-30,0.020866420320626616,-0.061326342966167104,0.08219276328679372,0.5641025641025641,39,38
2019-07-31,0.004461118501050937,-0.08367244235466204,0.08813356085571297,0.5384615384615384,39,38
2019-08-01,0.03189222664616214,-0.045275006119437265,0.0771672327655994,0.5,36,38
2019-08-02,0.03626233991983249,-0.0353346446355085,0.071596984555341,0.5555555555555556,36,38
2019-08-05,0.054743692401575256,0.0011220791648756778,0.053621613236699575,0.7222222222222222,36,38
2019-08-06,0.04781053098760817,-0.0038773604600657254,0.0516878914476739,0.6666666666666666,36,38
2019-08-07,0.05890138671351683,0.02666877552058686,0.03223261119292997,0.7777777777777778,36,38
2019-08-08,0.04265135450379797,0.01997592630791871,0.02267542819587926,0.7222222222222222,36,38
2019-08-09,0.04949071723153702,0.019257553462824678,0.030233163768712344,0.7777777777777778,36,38
2019-08-13,0.0467470305976619,0.0679873967360089,-0.021240366138346997,0.7777777777777778,36,38
2019-08-14,0.0205324310190114,0.021474873089359428,-0.0009424420703480277,0.5833333333333334,36,38
2019-08-16,0.011843401581365527,0.025913154203714494,-0.014069752622348967,0.5555555555555556,36,38
2019-08-19,-0.010796339954922123,0.001860597625800456,-0.012656937580722578,0.5277777777777778,36,38
2019-08-20,0.031878501674268346,0.04686189030036761,-0.014983388626099263,0.7222222222222222,36,38
2019-08-21,0.06645549752744806,0.08435456748657306,-0.017899069959125005,0.8888888888888888,36,38
2019-08-22,0.08048972801296149,0.12376559689820688,-0.043275868885245386,0.8888888888888888,36,38
2019-08-23,0.06915625689567872,0.08053943226655279,-0.011383175370874063,0.8333333333333334,36,38
2019-08-26,0.06635559772072808,0.07595399891909517,-0.009598401198367093,0.7777777777777778,36,38
2019-08-27,0.04744435824910495,0.04700478295151819,0.0004395752975867584,0.7222222222222222,36,38
2019-08-28,0.04204480542976684,0.031683368339603564,0.010361437090163274,0.7222222222222222,36,38
2019-08-29,0.031444784291119486,0.007413139627978682,0.024031644663140804,0.6111111111111112,36,38
2019-08-30,0.028801768612985938,0.003178426826396469,0.025623341786589468,0.6111111111111112,36,38
2019-09-03,0.03441585867943148,0.02238910634392279,0.012026752335508688,0.6666666666666666,39,39
2019-09-04,0.023851909717465102,0.01233571563659354,0.011516194080871562,0.5897435897435898,39,39
2019-09-05,0.038380546327193524,0.005323108378925405,0.03305743794826812,0.6666666666666666,39,39
2019-09-06,0.02196717954775093,-0.023724815146808763,0.045691994694559694,0.5897435897435898,39,39
2019-09-09,0.0006410253540884015,-0.04362484725522764,0.04426587260931604,0.5384615384615384,39,39
2019-09-11,-0.003483351092024778,-0.06309101866266117,0.059607667570636395,0.5384615384615384,39,39
2019-09-12,-0.0007016272089017395,-0.06441147548324837,0.06370984827434663,0.5641025641025641,39,39
2019-09-13,-0.00794367238044335,-0.07089141159049567,0.06294773921005231,0.5641025641025641,39,39
2019-09-16,0.00794383986572543,-0.0764274613031263,0.08437130116885173,0.6153846153846154,39,39
2019-09-17,0.037301653453882894,-0.014140246011515511,0.05144189946539841,0.7692307692307693,39,39
2019-09-18,0.034903440898294454,-0.007403967075872922,0.04230740797416738,0.7948717948717948,39,39
2019-09-19,0.042990571410047786,0.011945260739059603,0.03104531067098818,0.8461538461538461,39,39
2019-09-20,-0.007887230316598862,-0.020337610230871266,0.012450379914272404,0.6410256410256411,39,39
2019-09-23,-0.039148175254392514,-0.040697066804741264,0.0015488915503487494,0.41025641025641024,39,39
2019-09-24,-0.033555008545703036,-0.03938942389300524,0.005834415347302203,0.4358974358974359,39,39
2019-09-25,-0.017680879194077386,-0.005756308661884276,-0.011924570532193111,0.5384615384615384,39,39
2019-09-26,-0.021251250647432867,-0.0016136371529575188,-0.019637613494475348,0.5897435897435898,39,39
2019-09-27,-0.009656381102041409,0.02672264315760475,-0.03637902425964616,0.6410256410256411,39,39
2019-09-30,0.001256775335804478,0.06862681960353395,-0.06737004426772947,0.6153846153846154,39,39
2019-10-01,0.06775567655044837,0.0777174273711993,-0.009961750820750931,0.8,40,36
2019-10-03,0.06654321695701235,0.07029492188754353,-0.0037517049305311884,0.8,40,36
2019-10-04,0.07916378881442664,0.08077502222596716,-0.0016112334115405275,0.925,40,36
2019-10-07,0.09512410843467654,0.09005630233909682,0.005067806095579719,0.925,40,36
2019-10-09,0.07714805601982387,0.06996211163343426,0.007185944386389614,0.85,40,36
2019-10-10,0.07834682713285361,0.09193650680445432,-0.013589679671600713,0.875,40,36
2019-10-11,0.06830347618179669,0.08925086253369303,-0.020947386351896344,0.75,40,36
2019-10-14,0.06444590251430851,0.07757551384481942,-0.01312961133051091,0.775,40,36
2019-10-15,0.057771976601603846,0.06951055577359547,-0.011738579171991621,0.775,40,36
2019-10-16,0.05550282214220357,0.07983832279707594,-0.024335500654872368,0.7,40,36
2019-10-17,0.048493632000969275,0.07025777564596174,-0.021764143644992462,0.7,40,36
2019-10-18,0.031369154540654434,0.05258789650160341,-0.021218741960948972,0.625,40,36
2019-10-22,0.023459420718036493,0.040424535561975596,-0.016965114843939103,0.65,40,36
2019-10-23,0.011284031780521885,0.05678928862185495,-0.04550525684133307,0.575,40,36
2019-10-24,0.011232617167619698,0.075536328108213,-0.0643037109405933,0.575,40,36
2019-10-25,0.014911765791073759,0.07282498033614415,-0.057913214545070396,0.55,40,36
2019-10-27,0.011803541177625523,0.07005520492412956,-0.058251663746504034,0.525,40,36
2019-10-29,0.015555146620639022,0.05625369166924927,-0.04069854504861024,0.475,40,36
2019-10-30,0.00957092577303116,0.039849829816877014,-0.030278904043845853,0.45,40,36
2019-10-31,0.006853150173012079,0.014872061220611944,-0.008018911047599865,0.45,40,36
2019-11-01,-0.01059554200909045,-0.011958389707489046,0.0013628476983985963,0.4,45,45
2019-11-04,-0.005920944246752771,-0.020623428671791934,0.014702484425039162,0.4666666666666667,45,45
2019-11-05,-0.0012667824667274342,-0.006239640475259592,0.004972858008532158,0.4888888888888889,45,45
2019-11-06,-0.003984041560148941,-0.02925234212548317,0.025268300565334228,0.4444444444444444,45,45
2019-11-07,-0.008234511209854807,-0.04121173100279019,0.032977219792935386,0.4,45,45
2019-11-08,-0.010824450328868142,-0.043986455485627574,0.03316200515675943,0.4444444444444444,45,45
2019-11-11,-0.011606946332626489,-0.05598099692088249,0.044374050588256005,0.4666666666666667,45,45
2019-11-13,-0.002446640644020819,-0.01608754303377606,0.013640902389755242,0.4666666666666667,45,45
2019-11-14,-0.0023015699537522263,0.01260487852561455,-0.014906448479366776,0.4888888888888889,45,45
2019-11-15,-0.008425670407669257,0.004264003853857239,-0.012689674261526496,0.4222222222222222,45,45
2019-11-18,-0.0035580186176134786,0.004492518229410275,-0.008050536847023754,0.5555555555555556,45,45
2019-11-19,-0.0029356031526991382,0.0033272244557171655,-0.006262827608416304,0.5555555555555556,45,45
2019-11-20,0.0015426629931166863,-0.005110986662586254,0.00665364965570294,0.5555555555555556,45,45
2019-11-21,0.00898548382597086,0.006882746064654183,0.0021027377613166767,0.6222222222222222,45,45
2019-11-22,0.014168916609845785,-0.007192266195006621,0.021361182804852406,0.6444444444444445,45,45
2019-11-25,0.004837354588370806,-0.03100477911765185,0.035842133706022655,0.5777777777777777,45,45
2019-11-26,0.015448497567785331,-0.020730487204654747,0.03617898477244008,0.6444444444444445,45,45
2019-11-27,0.01382623194390503,-0.020478495565349673,0.0343047275092547,0.5777777777777777,45,45
2019-11-28,0.008174017645615421,-0.023064842020796547,0.031238859666411968,0.6222222222222222,45,45
2019-11-29,0.008028559293007333,-0.01585017877963769,0.023878738072645025,0.6,45,45
2019-12-02,0.01939301244547186,-0.010721114437651648,0.030114126883123506,0.675,40,44
2019-12-03,0.01994437940439827,0.039555667283090616,-0.019611287878692346,0.575,40,44
2019-12-04,0.023993438001077907,0.03278963136962492,-0.008796193368547013,0.7,40,44
2019-12-05,0.0071469314220619735,-0.0035255070467555753,0.010672438468817548,0.525,40,44
2019-12-06,0.023725794481057123,0.03190849093187621,-0.00818269645081909,0.675,40,44
2019-12-09,0.030752227834872064,0.03619691833590266,-0.0054446905010305975,0.7,40,44
2019-12-10,0.05306568264197854,0.07915199948974673,-0.026086316847768187,0.85,40,44
2019-12-11,0.04618629171447434,0.0795532163454215,-0.03336692463094717,0.725,40,44
2019-12-12,0.039140781764370955,0.07145217383919546,-0.0323113920748245,0.8,40,44
2019-12-13,0.03753325786289578,0.06589959533442388,-0.0283663374715281,0.8,40,44
2019-12-16,0.04696646456104677,0.07832952469637197,-0.0313630601353252,0.8,40,44
2019-12-17,0.05052969586511782,0.08161520972779436,-0.031085513862676543,0.8,40,44
2019-12-18,0.053591712034016435,0.08121858003588506,-0.027626868001868622,0.775,40,44
2019-12-19,0.04919197077765029,0.07316923437584376,-0.023977263598193466,0.7,40,44
2019-12-20,0.04011547061325171,0.07610304281385019,-0.035987572200598485,0.625,40,44
2019-12-23,0.04231247596776809,0.07490801448998667,-0.03259553852221858,0.6,40,44
2019-12-24,0.05488557920684758,0.08227192212056418,-0.027386342913716603,0.725,40,44
2019-12-26,0.06337907760269049,0.08609569225874342,-0.02271661465605293,0.8,40,44
2019-12-27,0.05830358274949522,0.07292721753443805,-0.01462363478494283,0.775,40,44
2019-12-30,0.05812646460497879,0.04977750845908135,0.008348956145897445,0.725,40,44
2019-12-31,0.06977805578456324,0.0439012217285967,0.02587683405596654,0.825,40,44
2020-01-01,0.06175462175391543,0.03676435735268166,0.024990264401233774,0.7272727272727273,44,43
2020-01-02,0.05202103898546051,-0.006797299577007485,0.058818338562467994,0.6818181818181818,44,43
2020-01-03,0.027395957106973425,-0.0571728577743777,0.08456881488135112,0.5681818181818182,44,43
2020-01-06,0.06054335997012688,0.00254541186234352,0.05799794810778336,0.7727272727272727,44,43
2020-01-07,0.061785669462969546,0.0008284433503951348,0.06095722611257441,0.7727272727272727,44,43
2020-01-08,0.06261247895351353,0.012678020502558278,0.04993445845095525,0.7954545454545454,44,43
2020-01-09,0.057944828062862226,-0.009284238211234027,0.06722906627409625,0.7272727272727273,44,43
2020-01-10,0.05472012569571349,-0.031374870909793004,0.08609499660550649,0.7272727272727273,44,43
2020-01-13,0.049385717084238,-0.05545822152439994,0.10484393860863794,0.6818181818181818,44,43
2020-01-14,0.04788259081580109,-0.06706612551387418,0.11494871632967527,0.6590909090909091,44,43
2020-01-15,0.03981423036214039,-0.08044125780456525,0.12025548816670564,0.6363636363636364,44,43
2020-01-16,0.028440383502193276,-0.09876810246715129,0.12720848596934456,0.5681818181818182,44,43
2020-01-17,0.009611198289580698,-0.12180971029134297,0.13142090858092367,0.45454545454545453,44,43
2020-01-20,0.011556835300664812,-0.12007097772169505,0.13162781302235985,0.5227272727272727,44,43
2020-01-21,0.031057874747951117,-0.10837824187447578,0.1394361166224269,0.5909090909090909,44,43
2020-01-22,0.034042644859018506,-0.10117437251563097,0.13521701737464947,0.5909090909090909,44,43
2020-01-23,0.0065783451266058605,-0.1386484961106165,0.14522684123722235,0.5,44,43
2020-01-24,-0.0014149664561487133,-0.15346599462833607,0.15205102817218735,0.4772727272727273,44,43
2020-01-27,-0.01161874231848855,-0.15617109377685462,0.14455235145836606,0.45454545454545453,44,43
2020-01-28,-0.022977104725610497,-0.1533979509897744,0.13042084626416392,0.4090909090909091,44,43
2020-01-29,-0.05632718640493088,-0.19745922373984742,0.14113203733491653,0.2727272727272727,44,43
2020-01-30,-0.0545607499227531,-0.1913503942595322,0.1367896443367791,0.3181818181818182,44,43
2020-01-31,-0.03457774264547968,-0.16524010500462316,0.13066236235914347,0.3409090909090909,44,43
2020-02-03,-0.03710665633539984,-0.1376426926523134,0.10053603631691357,0.28205128205128205,39,38
2020-02-04,-0.04724296368777426,-0.15112994819630698,0.10388698450853273,0.23076923076923078,39,38
2020-02-05,-0.07911158014095915,-0.19199998223889314,0.11288840209793399,0.15384615384615385,39,38
2020-02-06,-0.13103176408109407,-0.2641223626151656,0.1330905985340715,0.1282051282051282,39,38
2020-02-07,-0.1350338333593513,-0.27503263682121093,0.13999880346185964,0.15384615384615385,39,38
2020-02-10,-0.2257322342705472,-0.3769493349954029,0.1512171007248557,0.0,39,38
2020-02-11,-0.18539886020718863,-0.38339451092042337,0.19799565071323474,0.10256410256410256,39,38
2020-02-12,-0.253915716819745,-0.43184686211582257,0.17793114529607756,0.0,39,38
2020-02-13,-0.2742912192162726,-0.4581899109594292,0.1838986917431566,0.02564102564102564,39,38
2020-02-14,-0.3389704502637033,-0.5044650207983334,0.16549457053463013,0.0,39,38
2020-02-17,-0.37509866541141457,-0.547631647265799,0.17253298185438448,0.0,39,38
2020-02-18,-0.3326035573769668,-0.5100033481417507,0.17739979076478396,0.0,39,38
2020-02-19,-0.4797370240700022,-0.672370242788538,0.19263321871853578,0.0,39,38
2020-02-20,-0.4835044336368413,-0.6935634509800274,0.21005901734318605,0.0,39,38
2020-02-24,-0.4269584103364066,-0.6630297937461997,0.23607138340979317,0.0,39,38
2020-02-25,-0.3892640100653536,-0.6206804683938161,0.23141645832846247,0.0,39,38
2020-02-26,-0.3813207995293827,-0.6044201972283564,0.2230993976989737,0.0,39,38
2020-02-27,-0.39534983032813986,-0.6071387806967133,0.21178895036857348,0.0,39,38
2020-02-28,-0.3307894878280926,-0.5285140338853126,0.19772454605722,0.0,39,38
2020-03-02,-0.3641858655157249,-0.41387048714687835,0.04968462163115345,0.0,38,41
2020-03-03,-0.39509190468446126,-0.41965762434026277,0.02456571965580151,0.0,38,41
2020-03-04,-0.3278342172194163,-0.3596049001019209,0.03177068288250462,0.05263157894736842,38,41
2020-03-05,-0.3245624395755177,-0.33513860048422917,0.01057616090871144,0.02631578947368421,38,41
2020-03-06,-0.27586429588108424,-0.23958295269830837,-0.03628134318277587,0.07894736842105263,38,41
2020-03-09,-0.24297862921510768,-0.17638390203352264,-0.06659472718158505,0.15789473684210525,38,41
2020-03-11,-0.22426165954723407,-0.16227902796983715,-0.06198263157739692,0.13157894736842105,38,41
2020-03-12,-0.1143751246027382,-0.020772549783982405,-0.0936025748187558,0.34210526315789475,38,41
2020-03-13,-0.10594155119579235,0.01831698976638916,-0.1242585409621815,0.2894736842105263,38,41
2020-03-16,-0.04826630644478893,0.07325204829793378,-0.12151835474272271,0.42105263157894735,38,41
2020-03-17,-0.05272330318444435,0.06361025838660543,-0.11633356157104978,0.42105263157894735,38,41
2020-03-18,0.03134651928306463,0.11966601812947743,-0.0883194988464128,0.631578947368421,38,41
2020-03-19,0.08125674292138918,0.17879923270017942,-0.09754248977879024,0.7631578947368421,38,41
2020-03-20,0.01135802898779392,0.13936857394648772,-0.1280105449586938,0.6052631578947368,38,41
2020-03-23,0.17107431066772225,0.2558573738991397,-0.08478306323141746,0.8157894736842105,38,41
2020-03-24,0.16971024957789405,0.27657491725493666,-0.10686466767704261,0.8947368421052632,38,41
2020-03-25,0.13964038598554562,0.28267453965530137,-0.14303415366975575,0.868421052631579,38,41
2020-03-26,0.11859245114145417,0.2599029751590108,-0.14131052401755662,0.7894736842105263,38,41
2020-03-27,0.08868673327025799,0.20848141443131998,-0.119794681161062,0.6842105263157895,38,41
2020-03-30,0.11391502901750995,0.21305995864622837,-0.09914492962871842,0.7894736842105263,38,41
2020-03-31,0.0867344192467769,0.1842718745936476,-0.09753745534687071,0.7105263157894737,38,41
2020-04-01,0.09652111826487977,0.19314649616924773,-0.09662537790436795,0.8378378378378378,37,42
